,loss,accuracy,val_loss,val_accuracy,model,len_instance,date,epoch,variable_set
43,0.2858092784881592,0.881892204284668,0.2828817665576935,0.878994345664978,LeakyDropout,len45,2021-11-14,15,withoutLatLng
44,0.27637359499931335,0.8888627886772156,0.28607118129730225,0.8785244226455688,LeakyDropout,len45,2021-11-14,16,withoutLatLng
45,0.2612698972225189,0.8955983519554138,0.2747110426425934,0.8853383660316467,LeakyDropout,len45,2021-11-14,17,withoutLatLng
46,0.25612643361091614,0.8997493982315063,0.2610495090484619,0.8928571343421936,LeakyDropout,len45,2021-11-14,18,withoutLatLng
47,0.25408434867858887,0.8967731595039368,0.27387720346450806,0.8919172883033752,LeakyDropout,len45,2021-11-14,19,withoutLatLng
48,0.24567191302776337,0.9031171798706055,0.2613353729248047,0.89779132604599,LeakyDropout,len45,2021-11-14,20,withoutLatLng
49,0.24041242897510529,0.9064849615097046,0.25287431478500366,0.902255654335022,LeakyDropout,len45,2021-11-14,21,withoutLatLng
50,9.224906921386719,0.8535401225090027,0.3069469928741455,0.8745300769805908,LeakyDropout,len45,2021-11-14,22,withoutLatLng
51,0.2898689806461334,0.8822054862976074,0.3059089481830597,0.8719455003738403,LeakyDropout,len45,2021-11-14,23,withoutLatLng
52,0.272499680519104,0.8917606472969055,0.2728317975997925,0.892622172832489,LeakyDropout,len45,2021-11-14,24,withoutLatLng
53,0.2585675120353699,0.8955983519554138,0.26453009247779846,0.89779132604599,LeakyDropout,len45,2021-11-14,25,withoutLatLng
54,0.2824609875679016,0.8865914940834045,0.2879539132118225,0.8858082890510559,LeakyDropout,len45,2021-11-14,26,withoutLatLng
55,0.2702847123146057,0.8911340832710266,0.2705642282962799,0.8876879811286926,LeakyDropout,len45,2021-11-14,27,withoutLatLng
56,0.2576814293861389,0.897243082523346,0.2667034864425659,0.8914473652839661,LeakyDropout,len45,2021-11-14,28,withoutLatLng
57,0.24834780395030975,0.9002976417541504,0.2604244649410248,0.8970864415168762,LeakyDropout,len45,2021-11-14,29,withoutLatLng
58,0.2474595308303833,0.9002193212509155,0.2548293173313141,0.9001410007476807,LeakyDropout,len45,2021-11-14,30,withoutLatLng
59,0.24126313626766205,0.9023339748382568,0.25215429067611694,0.8987312316894531,LeakyDropout,len45,2021-11-14,31,withoutLatLng
60,0.23703473806381226,0.9038220643997192,0.24692243337631226,0.9008458852767944,LeakyDropout,len45,2021-11-14,32,withoutLatLng
61,0.22859475016593933,0.9084429740905762,0.25258922576904297,0.9017857313156128,LeakyDropout,len45,2021-11-14,33,withoutLatLng
62,0.22804422676563263,0.911419153213501,0.24688178300857544,0.9020206928253174,LeakyDropout,len45,2021-11-14,34,withoutLatLng
63,0.22146673500537872,0.9117324352264404,0.25285661220550537,0.905075192451477,LeakyDropout,len45,2021-11-14,35,withoutLatLng
64,0.21573251485824585,0.915883481502533,0.2626670300960541,0.8952067494392395,LeakyDropout,len45,2021-11-14,36,withoutLatLng
65,0.21540983021259308,0.9147869944572449,0.2382868081331253,0.9060150384902954,LeakyDropout,len45,2021-11-14,37,withoutLatLng
66,0.21404322981834412,0.9158051609992981,0.24470321834087372,0.9055451154708862,LeakyDropout,len45,2021-11-14,38,withoutLatLng
67,0.2063569724559784,0.9174498915672302,0.22727052867412567,0.910244345664978,LeakyDropout,len45,2021-11-14,39,withoutLatLng
68,0.1986190527677536,0.9223840832710266,0.2323255091905594,0.9100093841552734,LeakyDropout,len45,2021-11-14,40,withoutLatLng
69,0.19441021978855133,0.9245770573616028,0.22975124418735504,0.9144737124443054,LeakyDropout,len45,2021-11-14,41,withoutLatLng
70,0.1967199742794037,0.9227756857872009,0.22464056313037872,0.9144737124443054,LeakyDropout,len45,2021-11-14,42,withoutLatLng
71,0.1897871345281601,0.925046980381012,0.2174108475446701,0.9161184430122375,LeakyDropout,len45,2021-11-14,43,withoutLatLng
72,0.18619950115680695,0.9266133904457092,0.22280026972293854,0.9132988452911377,LeakyDropout,len45,2021-11-14,44,withoutLatLng
73,0.18369638919830322,0.9270049929618835,0.22826778888702393,0.9125939607620239,LeakyDropout,len45,2021-11-14,45,withoutLatLng
74,0.18530869483947754,0.9257518649101257,0.24512536823749542,0.9090695381164551,LeakyDropout,len45,2021-11-14,46,withoutLatLng
75,0.18156081438064575,0.9281798005104065,0.21617883443832397,0.9175282120704651,LeakyDropout,len45,2021-11-14,47,withoutLatLng
76,0.18432322144508362,0.9282581210136414,0.2253793329000473,0.9140037298202515,LeakyDropout,len45,2021-11-14,48,withoutLatLng
77,0.17791059613227844,0.9294329285621643,0.2211577296257019,0.9170582890510559,LeakyDropout,len45,2021-11-14,49,withoutLatLng
78,0.43103861808776855,0.8170425891876221,0.31311577558517456,0.865366518497467,SingleLSTM,len45,2021-11-14,0,withoutLatLng
79,0.3064638674259186,0.8709273338317871,0.28814178705215454,0.8792293071746826,SingleLSTM,len45,2021-11-14,1,withoutLatLng
80,0.26190194487571716,0.8927788138389587,0.23695696890354156,0.9046052694320679,SingleLSTM,len45,2021-11-14,2,withoutLatLng
81,0.24488839507102966,0.8998277187347412,0.22860299050807953,0.9095394611358643,SingleLSTM,len45,2021-11-14,3,withoutLatLng
82,0.220228910446167,0.9115757942199707,0.208554208278656,0.9217575192451477,SingleLSTM,len45,2021-11-14,4,withoutLatLng
83,0.8178514838218689,0.902803897857666,0.28102877736091614,0.8956766724586487,SingleLSTM,len45,2021-11-14,5,withoutLatLng
84,0.25039395689964294,0.8994361162185669,0.22337102890014648,0.910244345664978,SingleLSTM,len45,2021-11-14,6,withoutLatLng
85,0.21523280441761017,0.9154918789863586,0.20687158405780792,0.9222274422645569,SingleLSTM,len45,2021-11-14,7,withoutLatLng
86,0.21052421629428864,0.9179198145866394,0.19981364905834198,0.9248120188713074,SingleLSTM,len45,2021-11-14,8,withoutLatLng
87,0.20339998602867126,0.9202694296836853,0.21274034678936005,0.9205827116966248,SingleLSTM,len45,2021-11-14,9,withoutLatLng
88,0.19105856120586395,0.9260651469230652,0.19936294853687286,0.9259868264198303,SingleLSTM,len45,2021-11-14,10,withoutLatLng
89,0.19134217500686646,0.9255169034004211,0.18861910700798035,0.9318609237670898,SingleLSTM,len45,2021-11-14,11,withoutLatLng
90,0.18162527680397034,0.9306861162185669,0.19243845343589783,0.9295112490653992,SingleLSTM,len45,2021-11-14,12,withoutLatLng
91,0.18034861981868744,0.9296678900718689,0.18520374596118927,0.9309210777282715,SingleLSTM,len45,2021-11-14,13,withoutLatLng
92,0.1777172088623047,0.9328007698059082,0.20481324195861816,0.9222274422645569,SingleLSTM,len45,2021-11-14,14,withoutLatLng
93,0.17330080270767212,0.9328007698059082,1.6301988363265991,0.9226973652839661,SingleLSTM,len45,2021-11-14,15,withoutLatLng
94,31.86265754699707,0.8309836983680725,0.33298057317733765,0.8554981350898743,SingleLSTM,len45,2021-11-14,16,withoutLatLng
95,0.27267545461654663,0.8876879811286926,0.22305133938789368,0.9088345766067505,SingleLSTM,len45,2021-11-14,17,withoutLatLng
96,0.22569464147090912,0.9105576276779175,0.20006123185157776,0.9234022498130798,SingleLSTM,len45,2021-11-14,18,withoutLatLng
97,0.2084963023662567,0.918154776096344,0.19180341064929962,0.9276315569877625,SingleLSTM,len45,2021-11-14,19,withoutLatLng
98,0.19850896298885345,0.9216791987419128,0.18792566657066345,0.9302161931991577,SingleLSTM,len45,2021-11-14,20,withoutLatLng
99,0.19302302598953247,0.9241071343421936,0.18142789602279663,0.9316259622573853,SingleLSTM,len45,2021-11-14,21,withoutLatLng
100,0.1825907677412033,0.9292762875556946,0.1947857141494751,0.9276315569877625,SingleLSTM,len45,2021-11-14,22,withoutLatLng
101,0.17713099718093872,0.9310777187347412,0.18221062421798706,0.9328007698059082,SingleLSTM,len45,2021-11-14,23,withoutLatLng
102,0.17175786197185516,0.9349937438964844,0.1920928806066513,0.9255169034004211,SingleLSTM,len45,2021-11-14,24,withoutLatLng
103,0.1669919341802597,0.9346021413803101,0.18350845575332642,0.9325658082962036,SingleLSTM,len45,2021-11-14,25,withoutLatLng
104,0.166485995054245,0.9364818334579468,0.1874353587627411,0.9288063645362854,SingleLSTM,len45,2021-11-14,26,withoutLatLng
105,0.16379007697105408,0.9354636669158936,0.18173648416996002,0.9325658082962036,SingleLSTM,len45,2021-11-14,27,withoutLatLng
106,0.1578979641199112,0.939223051071167,0.18123532831668854,0.9320958852767944,SingleLSTM,len45,2021-11-14,28,withoutLatLng
107,0.15383785963058472,0.9410244226455688,0.177760511636734,0.932330846786499,SingleLSTM,len45,2021-11-14,29,withoutLatLng
108,0.15518563985824585,0.9394580125808716,0.20711863040924072,0.9264567494392395,SingleLSTM,len45,2021-11-14,30,withoutLatLng
109,0.1534559577703476,0.9432957172393799,0.19033722579479218,0.932330846786499,SingleLSTM,len45,2021-11-14,31,withoutLatLng
110,0.1493217945098877,0.9432957172393799,0.18916016817092896,0.933505654335022,SingleLSTM,len45,2021-11-14,32,withoutLatLng
111,0.1457931101322174,0.9458803534507751,0.18341410160064697,0.9337406158447266,SingleLSTM,len45,2021-11-14,33,withoutLatLng
112,0.14164987206459045,0.9464285969734192,0.19303151965141296,0.9281014800071716,SingleLSTM,len45,2021-11-14,34,withoutLatLng
113,0.13859981298446655,0.9479950070381165,0.18057651817798615,0.9344455003738403,SingleLSTM,len45,2021-11-14,35,withoutLatLng
114,0.13587339222431183,0.949404776096344,0.17940284311771393,0.9344455003738403,SingleLSTM,len45,2021-11-14,36,withoutLatLng
115,0.13037444651126862,0.9515977501869202,0.18222050368785858,0.9311560392379761,SingleLSTM,len45,2021-11-14,37,withoutLatLng
116,0.13327214121818542,0.947681725025177,0.1893664300441742,0.9320958852767944,SingleLSTM,len45,2021-11-14,38,withoutLatLng
117,0.1275307685136795,0.9526159167289734,0.20758764445781708,0.9273965954780579,SingleLSTM,len45,2021-11-14,39,withoutLatLng
118,0.12521585822105408,0.9542606472969055,0.19343474507331848,0.9255169034004211,SingleLSTM,len45,2021-11-14,40,withoutLatLng
119,45.657535552978516,0.8992794752120972,0.4280634820461273,0.8045112490653992,SingleLSTM,len45,2021-11-14,41,withoutLatLng
120,0.3442090153694153,0.8457080125808716,0.2698501944541931,0.8867481350898743,SingleLSTM,len45,2021-11-14,42,withoutLatLng
121,0.2775823175907135,0.8826754093170166,0.2366289347410202,0.9090695381164551,SingleLSTM,len45,2021-11-14,43,withoutLatLng
122,0.24472205340862274,0.9023339748382568,0.22644075751304626,0.9104793071746826,SingleLSTM,len45,2021-11-14,44,withoutLatLng
123,0.23575975000858307,0.9070332050323486,0.21992340683937073,0.9128289222717285,SingleLSTM,len45,2021-11-14,45,withoutLatLng
124,0.22059214115142822,0.9124373197555542,0.20930315554141998,0.9130638837814331,SingleLSTM,len45,2021-11-14,46,withoutLatLng
125,0.21787311136722565,0.9145520329475403,0.21441569924354553,0.9123589992523193,SingleLSTM,len45,2021-11-14,47,withoutLatLng
126,0.2095329314470291,0.9174498915672302,0.2040107250213623,0.9168233275413513,SingleLSTM,len45,2021-11-14,48,withoutLatLng
127,0.20136511325836182,0.9214442372322083,0.19913533329963684,0.9219924807548523,SingleLSTM,len45,2021-11-14,49,withoutLatLng
128,0.7007970213890076,0.7721830010414124,0.45508232712745667,0.7999693155288696,Baseline,len35,2021-11-08,0,withoutLatLng
129,0.3987041711807251,0.8234571814537048,0.3564591407775879,0.8348172903060913,Baseline,len35,2021-11-08,1,withoutLatLng
130,0.3217870593070984,0.8641899228096008,0.30330270528793335,0.8739637732505798,Baseline,len35,2021-11-08,2,withoutLatLng
131,0.2816499173641205,0.8828164935112,0.2634789049625397,0.8919250965118408,Baseline,len35,2021-11-08,3,withoutLatLng
132,0.2645711898803711,0.8917715549468994,0.2555159628391266,0.8969910740852356,Baseline,len35,2021-11-08,4,withoutLatLng
133,0.24533267319202423,0.8993449807167053,0.2583589553833008,0.897144615650177,Baseline,len35,2021-11-08,5,withoutLatLng
134,0.2369401454925537,0.902927041053772,0.24637237191200256,0.9017500877380371,Baseline,len35,2021-11-08,6,withoutLatLng
135,0.22173082828521729,0.9113703966140747,0.28483372926712036,0.8891618251800537,Baseline,len35,2021-11-08,7,withoutLatLng
136,9439778.0,0.7712618708610535,0.4385618567466736,0.8062634468078613,Baseline,len35,2021-11-08,8,withoutLatLng
137,0.3614155054092407,0.8377341032028198,0.3507463037967682,0.8461774587631226,Baseline,len35,2021-11-08,9,withoutLatLng
138,0.2968456447124481,0.8745266795158386,0.30735474824905396,0.8644458055496216,Baseline,len35,2021-11-08,10,withoutLatLng
139,0.26999959349632263,0.8885477185249329,0.26308509707450867,0.8977586627006531,Baseline,len35,2021-11-08,11,withoutLatLng
140,0.2514028549194336,0.8983215689659119,0.24316874146461487,0.9035922884941101,Baseline,len35,2021-11-08,12,withoutLatLng
141,0.24051187932491302,0.901698887348175,0.2368336319923401,0.9054344296455383,Baseline,len35,2021-11-08,13,withoutLatLng
142,0.23244886100292206,0.9057926535606384,0.23038378357887268,0.9069696068763733,Baseline,len35,2021-11-08,14,withoutLatLng
143,0.22646410763263702,0.9086582660675049,0.23282387852668762,0.909272313117981,Baseline,len35,2021-11-08,15,withoutLatLng
144,0.21646980941295624,0.9125984907150269,0.2232171893119812,0.9126496911048889,Baseline,len35,2021-11-08,16,withoutLatLng
145,0.21379417181015015,0.9143894910812378,0.21289122104644775,0.9163340330123901,Baseline,len35,2021-11-08,17,withoutLatLng
146,0.20891612768173218,0.9156176447868347,0.2502458691596985,0.893460214138031,Baseline,len35,2021-11-08,18,withoutLatLng
147,0.21018686890602112,0.9159246683120728,0.22859114408493042,0.9095793962478638,Baseline,len35,2021-11-08,19,withoutLatLng
148,0.2049470841884613,0.9189438223838806,0.21679846942424774,0.9120356440544128,Baseline,len35,2021-11-08,20,withoutLatLng
149,0.197844460606575,0.9218606352806091,0.2090224027633667,0.9171016216278076,Baseline,len35,2021-11-08,21,withoutLatLng
150,0.19980768859386444,0.9194555282592773,0.21217435598373413,0.9149523973464966,Baseline,len35,2021-11-08,22,withoutLatLng
151,0.19507351517677307,0.923344612121582,0.2066248655319214,0.9183297753334045,Baseline,len35,2021-11-08,23,withoutLatLng
152,0.19343355298042297,0.9242145419120789,0.21575607359409332,0.9121891260147095,Baseline,len35,2021-11-08,24,withoutLatLng
153,0.18980860710144043,0.9252890944480896,0.20494723320007324,0.9164875745773315,Baseline,len35,2021-11-08,25,withoutLatLng
154,0.20226874947547913,0.9199160933494568,0.22496575117111206,0.9123426675796509,Baseline,len35,2021-11-08,26,withoutLatLng
155,0.1924787163734436,0.9255449771881104,0.2110278606414795,0.9160270094871521,Baseline,len35,2021-11-08,27,withoutLatLng
156,0.21868246793746948,0.9119844436645508,0.21337716281414032,0.9177156686782837,Baseline,len35,2021-11-08,28,withoutLatLng
157,0.2015053927898407,0.9208371639251709,0.22491392493247986,0.9106539487838745,Baseline,len35,2021-11-08,29,withoutLatLng
158,0.20040106773376465,0.9188414812088013,0.22253510355949402,0.9097328782081604,Baseline,len35,2021-11-08,30,withoutLatLng
159,0.19192108511924744,0.9246750473976135,0.21391315758228302,0.9178692102432251,Baseline,len35,2021-11-08,31,withoutLatLng
160,0.19339407980442047,0.9230887293815613,0.21125154197216034,0.9161805510520935,Baseline,len35,2021-11-08,32,withoutLatLng
161,0.18584881722927094,0.9268754720687866,0.20710964500904083,0.9217070937156677,Baseline,len35,2021-11-08,33,withoutLatLng
162,0.18093901872634888,0.9302527904510498,0.22013019025325775,0.9143383502960205,Baseline,len35,2021-11-08,34,withoutLatLng
163,0.17971119284629822,0.9305598139762878,0.20495006442070007,0.9192508459091187,Baseline,len35,2021-11-08,35,withoutLatLng
164,0.1740662157535553,0.9328625798225403,0.20807042717933655,0.9214000701904297,Baseline,len35,2021-11-08,36,withoutLatLng
165,0.17966939508914948,0.9306110143661499,0.2224138081073761,0.9075836539268494,Baseline,len35,2021-11-08,37,withoutLatLng
166,0.1726604700088501,0.9332719445228577,0.20594146847724915,0.9233957529067993,Baseline,len35,2021-11-08,38,withoutLatLng
167,0.17162063717842102,0.9342442154884338,0.1980474442243576,0.9233957529067993,Baseline,len35,2021-11-08,39,withoutLatLng
168,0.17038023471832275,0.9350629448890686,0.1984691619873047,0.9227817058563232,Baseline,len35,2021-11-08,40,withoutLatLng
169,0.16690269112586975,0.9358305335044861,0.22108052670955658,0.9174086451530457,Baseline,len35,2021-11-08,41,withoutLatLng
170,0.169212207198143,0.9355746507644653,0.20573294162750244,0.9203254580497742,Baseline,len35,2021-11-08,42,withoutLatLng
171,0.16073983907699585,0.9393613934516907,0.2038728892803192,0.9247773885726929,Baseline,len35,2021-11-08,43,withoutLatLng
172,0.1628650426864624,0.9364957809448242,0.2194371074438095,0.9197114109992981,Baseline,len35,2021-11-08,44,withoutLatLng
173,0.15728507936000824,0.9396684169769287,0.2104291319847107,0.9229351878166199,Baseline,len35,2021-11-08,45,withoutLatLng
174,0.15825589001178741,0.9389520287513733,0.2310577780008316,0.915105938911438,Baseline,len35,2021-11-08,46,withoutLatLng
175,0.15389969944953918,0.9398730993270874,0.2065231055021286,0.9207860231399536,Baseline,len35,2021-11-08,47,withoutLatLng
176,0.15193815529346466,0.9429945945739746,0.2061724215745926,0.9229351878166199,Baseline,len35,2021-11-08,48,withoutLatLng
177,0.15834572911262512,0.9381332397460938,0.20948103070259094,0.9214000701904297,Baseline,len35,2021-11-08,49,withoutLatLng
178,0.48546311259269714,0.799699068069458,0.3403492867946625,0.857089102268219,Baseline,len40,2021-11-13,0,withLatLng
179,0.32740503549575806,0.8662152886390686,0.34883299469947815,0.8465588688850403,Baseline,len40,2021-11-13,1,withLatLng
180,0.2709313929080963,0.8879067301750183,0.25705504417419434,0.8924407958984375,Baseline,len40,2021-11-13,2,withLatLng
181,0.24636206030845642,0.8986270427703857,0.2557361423969269,0.8946972489356995,Baseline,len40,2021-11-13,3,withLatLng
182,0.47548943758010864,0.8738009929656982,0.28110581636428833,0.881910502910614,Baseline,len40,2021-11-13,4,withLatLng
183,0.258993536233902,0.8959313035011292,0.2619820237159729,0.8916885852813721,Baseline,len40,2021-11-13,5,withLatLng
184,0.22901079058647156,0.9074665904045105,0.23218108713626862,0.9106807112693787,Baseline,len40,2021-11-13,6,withLatLng
185,0.21839085221290588,0.913234293460846,0.23680219054222107,0.9040992856025696,Baseline,len40,2021-11-13,7,withLatLng
186,0.2161913365125656,0.9158673286437988,0.22517159581184387,0.913125216960907,Baseline,len40,2021-11-13,8,withLatLng
187,0.20376741886138916,0.9184377193450928,0.23282979428768158,0.914065420627594,Baseline,len40,2021-11-13,9,withLatLng
188,0.19583451747894287,0.9247069358825684,0.2174585908651352,0.9133132696151733,Baseline,len40,2021-11-13,10,withLatLng
189,0.18652763962745667,0.9259607791900635,0.23098646104335785,0.9146295785903931,Baseline,len40,2021-11-13,11,withLatLng
190,0.18375222384929657,0.9274653792381287,0.23114518821239471,0.911808967590332,Baseline,len40,2021-11-13,12,withLatLng
191,0.17064863443374634,0.9326061010360718,0.20246410369873047,0.9229033589363098,Baseline,len40,2021-11-13,13,withLatLng
192,0.16791518032550812,0.9335464835166931,0.2599896788597107,0.9091764092445374,Baseline,len40,2021-11-13,14,withLatLng
193,0.1637246012687683,0.9364930391311646,0.2182442545890808,0.9189544916152954,Baseline,len40,2021-11-13,15,withLatLng
194,171270.078125,0.8526738286018372,3.110450029373169,0.7811207175254822,Baseline,len40,2021-11-13,16,withLatLng
195,115.25929260253906,0.7478528022766113,9606.3310546875,0.7796164155006409,Baseline,len40,2021-11-13,17,withLatLng
196,206683.578125,0.6626543998718262,74.24407196044922,0.7324181795120239,Baseline,len40,2021-11-13,18,withLatLng
197,44020.8203125,0.6841577291488647,553.1644287109375,0.7775479555130005,Baseline,len40,2021-11-13,19,withLatLng
198,96936.828125,0.6570748090744019,49724.17578125,0.7811207175254822,Baseline,len40,2021-11-13,20,withLatLng
199,848401.9375,0.6465425491333008,321.2049865722656,0.5255735516548157,Baseline,len40,2021-11-13,21,withLatLng
200,6610.13330078125,0.6324995160102844,158886.296875,0.21887928247451782,Baseline,len40,2021-11-13,22,withLatLng
201,703869.5,0.6776377558708191,26627.162109375,0.21887928247451782,Baseline,len40,2021-11-13,23,withLatLng
202,3049.890380859375,0.6486113667488098,897.1570434570312,0.7809326648712158,Baseline,len40,2021-11-13,24,withLatLng
203,478262.5,0.6733747124671936,490.0115661621094,0.5470101833343506,Baseline,len40,2021-11-13,25,withLatLng
204,9173.6357421875,0.6612751483917236,5884.53857421875,0.7811207175254822,Baseline,len40,2021-11-13,26,withLatLng
205,24210.5078125,0.661400556564331,66961.375,0.7811207175254822,Baseline,len40,2021-11-13,27,withLatLng
206,52359.7890625,0.6839069724082947,627795.5,0.34975555539131165,Baseline,len40,2021-11-13,28,withLatLng
207,41056.55859375,0.6939376592636108,116.45361328125,0.7799924612045288,Baseline,len40,2021-11-13,29,withLatLng
208,23071.0390625,0.7072283625602722,147062.71875,0.39319291710853577,Baseline,len40,2021-11-13,30,withLatLng
209,88835.4296875,0.6835308074951172,1490.064453125,0.7811207175254822,Baseline,len40,2021-11-13,31,withLatLng
210,832.2337036132812,0.7003949880599976,37.33814239501953,0.7811207175254822,Baseline,len40,2021-11-13,32,withLatLng
211,1456.193603515625,0.6626543998718262,202.832763671875,0.7805566191673279,Baseline,len40,2021-11-13,33,withLatLng
212,745.1685180664062,0.6925584673881531,2106.73828125,0.647987961769104,Baseline,len40,2021-11-13,34,withLatLng
213,117439.1171875,0.686665415763855,16587.802734375,0.7245205044746399,Baseline,len40,2021-11-13,35,withLatLng
214,3614.70556640625,0.7555639147758484,0.9569799900054932,0.7811207175254822,Baseline,len40,2021-11-13,36,withLatLng
215,854.0534057617188,0.7817691564559937,0.6368321180343628,0.7811207175254822,Baseline,len40,2021-11-13,37,withLatLng
216,2.771712064743042,0.7862203121185303,0.615959107875824,0.7811207175254822,Baseline,len40,2021-11-13,38,withLatLng
217,0.36825719475746155,0.840887725353241,0.43370121717453003,0.7841293811798096,LeakyPostRegLSTM,len40,2021-11-14,0,withLatLng
218,0.28401410579681396,0.8830167651176453,0.4302254617214203,0.7974802851676941,LeakyPostRegLSTM,len40,2021-11-14,1,withLatLng
